Feed Name,Attribute ID,Attribute Name,Feed ID,Technical Data Type,Technical Data Values,Collibra Catalog ID,DGC Data Element,Definition,One Hop Column(s)
Portfolio Agreement,T-87-UNCOLLATERALIZED_PAYABLE,UNCOLLATERALIZED_PAYABLE,87,Float,-650609233,,,,
Portfolio Agreement,T-87-AGRD_MOVEMENT_MX,AGRD_MOVEMENT_MX,87,Float,-4789980000,,,,
Portfolio Agreement,T-87-AGRD_MOVEMENT_USD,AGRD_MOVEMENT_USD,87,Float,-1171960000,,,,
Portfolio Agreement,T-87-CP_MOVEMENT_MX,CP_MOVEMENT_MX,87,Float,-5117600000,,,,
Portfolio Agreement,T-87-CP_MOVEMENT_USD,CP_MOVEMENT_USD,87,Float,-611580000,,,,
Portfolio Agreement,T-87-GTS_MOVEMENT_MX,GTS_MOVEMENT_MX,87,Float,-20465957824,,,,
Portfolio Agreement,T-87-GTS_MOVEMENT_USD,GTS_MOVEMENT_USD,87,Float,-20465957824,,,,
Portfolio Agreement,T-87-REPORTING_DATE,REPORTING_DATE,87,String,10/27/2021 0:00,,Reporting Date,,
Portfolio Agreement,T-87-BUSINESS_AREA,BUSINESS_AREA,87,String,LISTED,,Business Area,,
Portfolio Agreement,T-87-MARGIN_CALL_DATE,MARGIN_CALL_DATE,87,String,None,,,,
Portfolio Agreement,T-87-LOCKUP_MARGIN,LOCKUP_MARGIN,87,String,N,,,,
Portfolio Agreement,T-87-TRANSFER_OR_SEC,TRANSFER_OR_SEC,87,String,Outright Transfer,,,,
Portfolio Agreement,T-87-NET_GROSS,NET_GROSS,87,String,N,,,,
Portfolio Agreement,T-87-IM_VM_SEG,IM_VM_SEG,87,String,None,,,,
Portfolio Agreement,T-87-NOTIFICATION_TIME,NOTIFICATION_TIME,87,String,None,,,,
Portfolio Agreement,T-87-TIME_ZONE,TIME_ZONE,87,String,None,,,,
Portfolio Agreement,T-87-TRANSFER_DEADLINE,TRANSFER_DEADLINE,87,String,None,,,,
Portfolio Agreement,T-87-VALUATION_AGENT,VALUATION_AGENT,87,String,MS,,,,
Portfolio Agreement,T-87-ROUNDING_TYPE,ROUNDING_TYPE,87,String,None,,,,
Portfolio Agreement,T-87-ROUNDING_AMOUNT,ROUNDING_AMOUNT,87,Float,-10000001,,,,
Portfolio Agreement,T-87-CALL_STATUS,CALL_STATUS,87,String,None,,,,
Portfolio Agreement,T-87-MASTER_AGREEMENT,MASTER_AGREEMENT,87,String,None,,,,
Portfolio Agreement,T-87-MASTER_AGMT_ENTITY,MASTER_AGMT_ENTITY,87,String,MSCO                ,,,,
Portfolio Agreement,T-87-GOV_LAW,GOV_LAW,87,String,,,,,
Portfolio Agreement,T-87-CURRENCY,CURRENCY,87,String,USD,,Currency,The currency the values are respresented in.,
Portfolio Agreement,T-87-AGREEMENT_SYMMETRY,AGREEMENT_SYMMETRY,87,String,,,,,
Portfolio Agreement,T-87-CROSS_ENTITY_AGMT,CROSS_ENTITY_AGMT,87,String,None,,,,
Portfolio Agreement,T-87-MTA_USD,MTA_USD,87,Float,0.0 - 98019637.5,,,,
Portfolio Agreement,T-87-RATING,RATING,87,String,NR,,,,
Portfolio Agreement,T-87-THRESHOLD_USD,THRESHOLD_USD,87,Float,0.0 - 232190000000000.0,,,,
Portfolio Agreement,T-87-PORTREC_NOTE,PORTREC_NOTE,87,String,None,,,,
Portfolio Agreement,T-87-NOTE,NOTE,87,String,None,,,,
Portfolio Agreement,T-87-COMM_SPLIT,COMM_SPLIT,87,Float,0.0 - 200.0,,,,
Portfolio Agreement,T-87-FX_SPLIT,FX_SPLIT,87,Float,0.0 - 200.0,,,,
Portfolio Agreement,T-87-IED_SPLIT,IED_SPLIT,87,Float,0.0 - 100.0,,,,
Portfolio Agreement,T-87-LISTED_SPLIT,LISTED_SPLIT,87,Float,0.0 - 0.0,,,,
Portfolio Agreement,T-87-LOAN_SPLIT,LOAN_SPLIT,87,Float,0.0 - 0.0,,,,
Portfolio Agreement,T-87-PB_SWAPS_SPLIT,PB_SWAPS_SPLIT,87,Float,0.0 - 0.0,,,,
Portfolio Agreement,T-87-REPO_SPLIT,REPO_SPLIT,87,Float,0.0 - 100.0,,,,
Portfolio Agreement,T-87-SWAPS_SPLIT,SWAPS_SPLIT,87,Float,0.0 - 100.0,,,,
Portfolio Agreement,T-87-SPG_SPLIT,SPG_SPLIT,87,Float,0.0 - 100.0,,,,
Portfolio Agreement,T-87-TASK_TYPE,TASK_TYPE,87,String,None,,,,
Portfolio Agreement,T-87-CP_DISPUTE_USD,CP_DISPUTE_USD,87,Float,-59580000,,,,
Portfolio Agreement,T-87-MS_DISPUTE,MS_DISPUTE,87,Float,0.0 - 15500511509.4,,,,
Portfolio Agreement,T-87-SLEEPER_USD,SLEEPER_USD,87,Float,-44593041416,,,,
Portfolio Agreement,T-87-SLEEPER_USD_INT,SLEEPER_USD_INT,87,Float,0.0 - 0.0,,,,
Portfolio Agreement,T-87-SLEEPER_AGE,SLEEPER_AGE,87,Float,0.0 - 23.0,,,,
Portfolio Agreement,T-87-CONSENT_REQUIRED,CONSENT_REQUIRED,87,String,N,,,,
Internal Coverage,T-89-ROW_ID,ROW_ID,89,Integer,4 - 3491189,,Row ID,The row identifier of the dataset.,
Internal Coverage,T-89-RUN_ID,RUN_ID,89,Integer,1265597 - 1265597,,Run ID,The run number for the table of information.,
Internal Coverage,T-89-TABLE_ID,TABLE_ID,89,Integer,89 - 89,,Table ID,The table/feed ID for which the row of information belongs to.,
Internal Coverage,T-89-BUSINESS_DATE,BUSINESS_DATE,89,String,8/21/2023 0:00,,COB Date,Close of business date for which the report is run.,
Internal Coverage,T-89-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,89,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Internal Coverage,T-89-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,89,String,Y,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Internal Coverage,T-89-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,89,String,N,,Exception Row Flag,,
Internal Coverage,T-89-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,89,String,N,,Exception Signoff,,
Internal Coverage,T-89-MATURITY_DATE,MATURITY_DATE,89,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Internal Coverage,T-89-ENTRY_TS,ENTRY_TS,89,Datetime,2023-08-22 03:50:26.262853 - 2023-08-22 03:51:40.392025,,Entry TS,,
Internal Coverage,T-89-SOURCE,SOURCE,89,String,Suspense Long (Abandoned Property - Div/Interest -,,Source,,
Internal Coverage,T-89-USE,USE,89,String,Suspense Short,,Use Type,,
Internal Coverage,T-89-SOURCE_TYPE,SOURCE_TYPE,89,String,Firm,,Source Type,,
Internal Coverage,T-89-USE_TYPE,USE_TYPE,89,String,Firm,,Use Type,,
Internal Coverage,T-89-LEGAL_ENTITY,LEGAL_ENTITY,89,String,201,,Entity Code,,
Internal Coverage,T-89-COST_CENTRE,COST_CENTRE,89,String,4556,,Cost Centre,,
Internal Coverage,T-89-CUSIP,CUSIP,89,String,L0423Q108,,CUSIP,The CUSIP identifier of the instrument.,
Internal Coverage,T-89-LONG_SHORT_CODE,LONG_SHORT_CODE,89,String,S,,Long Short Code,,
Internal Coverage,T-89-QUANTITY,QUANTITY,89,Float,-1.75E+11,,Quantity,,
Internal Coverage,T-89-FIRM_CLIENT,FIRM_CLIENT,89,String,None,,Firm Client,,
Internal Coverage,T-89-PRICE,PRICE,89,Float,0.0 - 534734.22,,Price,,
Internal Coverage,T-89-MARKET_VALUE_USD,MARKET_VALUE_USD,89,Float,-4496301923,,Market Value USD,,
Internal Coverage,T-89-TAPS_TRADING_ACCOUNT,TAPS_TRADING_ACCOUNT,89,String,89005599,,TAPS Trading Account,The firm trading account of the position.,
Internal Coverage,T-89-PARTY_ID,PARTY_ID,89,String,None,,Party ID,,
Internal Coverage,T-89-ORDER_PLACER_PARTY_ID,ORDER_PLACER_PARTY_ID,89,String,None,,Order Placer Party ID,,
Internal Coverage,T-89-FUND_STRATEGY,FUND_STRATEGY,89,String,None,,Fund Strategy,,
EGTS Sleeper Collateral Cusip,T-91-ROW_ID,ROW_ID,91,Integer,1/1/4602 0:00,,Row ID,The row identifier of the dataset.,
EGTS Sleeper Collateral Cusip,T-91-RUN_ID,RUN_ID,91,Integer,1164603 - 1269867,,Run ID,The run number for the table of information.,
EGTS Sleeper Collateral Cusip,T-91-TABLE_ID,TABLE_ID,91,Integer,91 - 91,,Table ID,The table/feed ID for which the row of information belongs to.,
EGTS Sleeper Collateral Cusip,T-91-BUSINESS_DATE,BUSINESS_DATE,91,String,12/2/2021 0:00,,COB Date,Close of business date for which the report is run.,
EGTS Sleeper Collateral Cusip,T-91-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,91,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
EGTS Sleeper Collateral Cusip,T-91-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,91,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
EGTS Sleeper Collateral Cusip,T-91-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,91,String,N,,Exception Row Flag,,
EGTS Sleeper Collateral Cusip,T-91-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,91,String,Y,,Exception Signoff,,
EGTS Sleeper Collateral Cusip,T-91-MATURITY_DATE,MATURITY_DATE,91,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
EGTS Sleeper Collateral Cusip,T-91-ENTRY_TS,ENTRY_TS,91,Datetime,2021-10-29 02:06:45.494201 - 2023-09-19 02:14:47.727847,,Entry TS,,
EGTS Sleeper Collateral Cusip,T-91-PRIMARY_ACCOUNT,PRIMARY_ACCOUNT,91,String,06178UP91,,Primary Account,,
EGTS Sleeper Collateral Cusip,T-91-MARGIN_TYPE,MARGIN_TYPE,91,String,HYBRID_RECEIVE,,,,
EGTS Sleeper Collateral Cusip,T-91-BALANCE_TYPE,BALANCE_TYPE,91,String,SLPR_SEG_RET,,,,
EGTS Sleeper Collateral Cusip,T-91-CUSIP,CUSIP,91,String,17888H103,,CUSIP,The CUSIP identifier of the instrument.,
EGTS Sleeper Collateral Cusip,T-91-CURRENCY,CURRENCY,91,String,USD,,Currency,The currency the values are respresented in.,
EGTS Sleeper Collateral Cusip,T-91-MX_AMT,MX_AMT,91,Float,0.0 - 23227263371.0,,Original Notional USD,,
Ref Data Preload,T-93-ROW_ID,ROW_ID,93,Integer,1 - 170775,,Row ID,The row identifier of the dataset.,
Ref Data Preload,T-93-RUN_ID,RUN_ID,93,Integer,1265491 - 1265491,,Run ID,The run number for the table of information.,
Ref Data Preload,T-93-TABLE_ID,TABLE_ID,93,Integer,93 - 93,,Table ID,The table/feed ID for which the row of information belongs to.,
Ref Data Preload,T-93-BUSINESS_DATE,BUSINESS_DATE,93,String,8/21/2023 0:00,,COB Date,Close of business date for which the report is run.,
Ref Data Preload,T-93-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,93,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Ref Data Preload,T-93-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,93,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Ref Data Preload,T-93-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,93,String,N,,Exception Row Flag,,
Ref Data Preload,T-93-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,93,String,Y,,Exception Signoff,,
Ref Data Preload,T-93-MATURITY_DATE,MATURITY_DATE,93,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Ref Data Preload,T-93-ENTRY_TS,ENTRY_TS,93,Datetime,2023-08-21 16:04:48.602011 - 2023-08-21 16:04:48.602011,,Entry TS,,
Ref Data Preload,T-93-TAPS_TRADING_ACCOUNT,TAPS_TRADING_ACCOUNT,93,String,None,,TAPS Trading Account,The firm trading account of the position.,
Ref Data Preload,T-93-CUSIP,CUSIP,93,String,None,,CUSIP,The CUSIP identifier of the instrument.,
Ref Data Preload,T-93-PARTY_ID,PARTY_ID,93,String,BBB03923701,,Party ID,,
CVA Margin Requirements,T-95-ROW_ID,ROW_ID,95,Integer,1 - 2153965,,Row ID,The row identifier of the dataset.,
CVA Margin Requirements,T-95-RUN_ID,RUN_ID,95,Integer,1265624 - 1265624,,Run ID,The run number for the table of information.,
CVA Margin Requirements,T-95-TABLE_ID,TABLE_ID,95,Integer,95 - 95,,Table ID,The table/feed ID for which the row of information belongs to.,
CVA Margin Requirements,T-95-BUSINESS_DATE,BUSINESS_DATE,95,String,8/21/2023 0:00,,COB Date,Close of business date for which the report is run.,
CVA Margin Requirements,T-95-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,95,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
CVA Margin Requirements,T-95-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,95,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
CVA Margin Requirements,T-95-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,95,String,N,,Exception Row Flag,,
CVA Margin Requirements,T-95-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,95,String,Y,,Exception Signoff,,
CVA Margin Requirements,T-95-MATURITY_DATE,MATURITY_DATE,95,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
CVA Margin Requirements,T-95-ENTRY_TS,ENTRY_TS,95,Datetime,2023-08-22 06:33:26.330352 - 2023-08-22 06:33:26.330352,,Entry TS,,
CVA Margin Requirements,T-95-SCENARIO,SCENARIO,95,String,base,,Scenario,,
CVA Margin Requirements,T-95-REPORTING_PLANE_ID,REPORTING_PLANE_ID,95,Integer,0 - 0,,Reporting Plane ID,,
CVA Margin Requirements,T-95-NETTING_GROUP_ID,NETTING_GROUP_ID,95,String,2517947,,Netting Group ID,,
CVA Margin Requirements,T-95-COLLATERAL_GROUP,COLLATERAL_GROUP,95,String,LD2517947,,Product Classification,,
CVA Margin Requirements,T-95-TIME_HORIZON,TIME_HORIZON,95,Integer,0 - 18263,,Time Horizon,,
CVA Margin Requirements,T-95-METRIC,METRIC,95,String,FNFLOWMEAN,,Metric,,
CVA Margin Requirements,T-95-CURRENCY,CURRENCY,95,String,USD,,Currency,The currency the values are respresented in.,
CVA Margin Requirements,T-95-VALUE_PV,VALUE_PV,95,Float,-26537886900,,,,
CVA Margin Requirements,T-95-VALUE_FV,VALUE_FV,95,Float,-29830370263,,,,
CVA Margin Requirements,T-95-VALUE_PV_USD,VALUE_PV_USD,95,Float,-14102741011,,,,
CVA Margin Requirements,T-95-VALUE_FV_USD,VALUE_FV_USD,95,Float,-14684281498,,,,
CVA Netting Group - Party,T-96-ROW_ID,ROW_ID,96,Integer,1 - 32120,,Row ID,The row identifier of the dataset.,
CVA Netting Group - Party,T-96-RUN_ID,RUN_ID,96,Integer,1164448 - 1269601,,Run ID,The run number for the table of information.,
CVA Netting Group - Party,T-96-TABLE_ID,TABLE_ID,96,Integer,96 - 96,,Table ID,The table/feed ID for which the row of information belongs to.,
CVA Netting Group - Party,T-96-BUSINESS_DATE,BUSINESS_DATE,96,String,1/7/2022 0:00,,COB Date,Close of business date for which the report is run.,
CVA Netting Group - Party,T-96-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,96,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
CVA Netting Group - Party,T-96-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,96,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
CVA Netting Group - Party,T-96-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,96,String,N,,Exception Row Flag,,
CVA Netting Group - Party,T-96-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,96,String,Y,,Exception Signoff,,
CVA Netting Group - Party,T-96-MATURITY_DATE,MATURITY_DATE,96,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
CVA Netting Group - Party,T-96-ENTRY_TS,ENTRY_TS,96,Datetime,2021-10-28 08:31:09.032586 - 2023-09-17 16:06:52.346021,,Entry TS,,
CVA Netting Group - Party,T-96-NETTING_GROUP_ID,NETTING_GROUP_ID,96,String,2005023,,Netting Group ID,,
CVA Netting Group - Party,T-96-COLLATERAL_GROUP,COLLATERAL_GROUP,96,String,2005023,,Product Classification,,
CVA Netting Group - Party,T-96-PARTY_ID,PARTY_ID,96,String,BBB00319961,,Party ID,,
CVA Netting Group - Party,T-96-LEGAL_ENTITY,LEGAL_ENTITY,96,String,982,,Entity Code,,
CVA Netting Group - Party,T-96-INTERNAL_EXTERNAL_IND,INTERNAL_EXTERNAL_IND,96,String,I,,,,
CVA Netting Group - Party,T-96-NET_GROSS_INDICATOR,NET_GROSS_INDICATOR,96,String,G,,Net Gross Indicator,,
Intellimatch Cash,T-99-ROW_ID,ROW_ID,99,Integer,1 - 11846,,Row ID,The row identifier of the dataset.,
Intellimatch Cash,T-99-RUN_ID,RUN_ID,99,Integer,1162316 - 1269693,,Run ID,The run number for the table of information.,
Intellimatch Cash,T-99-TABLE_ID,TABLE_ID,99,Integer,99 - 99,,Table ID,The table/feed ID for which the row of information belongs to.,
Intellimatch Cash,T-99-BUSINESS_DATE,BUSINESS_DATE,99,String,10/15/2021 0:00,,COB Date,Close of business date for which the report is run.,
Intellimatch Cash,T-99-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,99,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Intellimatch Cash,T-99-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,99,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Intellimatch Cash,T-99-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,99,String,N,,Exception Row Flag,,
Intellimatch Cash,T-99-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,99,String,Y,,Exception Signoff,,
Intellimatch Cash,T-99-MATURITY_DATE,MATURITY_DATE,99,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Intellimatch Cash,T-99-ENTRY_TS,ENTRY_TS,99,Datetime,2021-10-14 01:06:45.614346 - 2023-09-18 01:20:26.308716,,Entry TS,,
Intellimatch Cash,T-99-REGION_CD,REGION_CD,99,String,TK,,Region CD,,
Intellimatch Cash,T-99-TAPS_TRADING_ACCOUNT,TAPS_TRADING_ACCOUNT,99,String,0983B23F-,,TAPS Trading Account,The firm trading account of the position.,
Intellimatch Cash,T-99-LEGAL_ENTITY,LEGAL_ENTITY,99,String,302,,Entity Code,,
Intellimatch Cash,T-99-CURRENCY,CURRENCY,99,String,CNY,,Currency,The currency the values are respresented in.,
Intellimatch Cash,T-99-MX_AMT,MX_AMT,99,Float,0.01 - 697095456750.0,,Original Notional USD,,
Intellimatch Cash,T-99-END_DATE,END_DATE,99,String,10/15/2021 0:00,,End Date,The end/maturity date of the financial instrument.,
Intellimatch Cash,T-99-FLOW_DIRECTION,FLOW_DIRECTION,99,String,Debit,,Flow Direction,,
Intellimatch Cash,T-99-BREAK_TYPE,BREAK_TYPE,99,String,L,,,,
Unencumbered Assets - MSSB,T-101-ROW_ID,ROW_ID,101,Integer,1 - 23210,,Row ID,The row identifier of the dataset.,
Unencumbered Assets - MSSB,T-101-RUN_ID,RUN_ID,101,Integer,427432 - 1269602,,Run ID,The run number for the table of information.,
Unencumbered Assets - MSSB,T-101-TABLE_ID,TABLE_ID,101,Integer,101 - 101,,Table ID,The table/feed ID for which the row of information belongs to.,
Unencumbered Assets - MSSB,T-101-BUSINESS_DATE,BUSINESS_DATE,101,String,1/7/2022 0:00,,COB Date,Close of business date for which the report is run.,
Unencumbered Assets - MSSB,T-101-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,101,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Unencumbered Assets - MSSB,T-101-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,101,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Unencumbered Assets - MSSB,T-101-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,101,String,N,,Exception Row Flag,,
Unencumbered Assets - MSSB,T-101-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,101,String,Y,,Exception Signoff,,
Unencumbered Assets - MSSB,T-101-MATURITY_DATE,MATURITY_DATE,101,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Unencumbered Assets - MSSB,T-101-ENTRY_TS,ENTRY_TS,101,Datetime,2021-10-27 21:45:08.537757 - 2023-09-17 16:06:52.874247,,Entry TS,,
Unencumbered Assets - MSSB,T-101-REPORTING_DATE,REPORTING_DATE,101,String,1/7/2022 0:00,,Reporting Date,,
Unencumbered Assets - MSSB,T-101-FEED,FEED,101,String,MSSB UNENCUMBERED,,Feed,,
Unencumbered Assets - MSSB,T-101-SOURCE,SOURCE,101,String,SMTLN,,Source,,
Unencumbered Assets - MSSB,T-101-LEGAL_ENTITY,LEGAL_ENTITY,101,String,5711,,Entity Code,,
Unencumbered Assets - MSSB,T-101-FIRM_CLIENT,FIRM_CLIENT,101,String,CL-ECL,,Firm Client,,
Unencumbered Assets - MSSB,T-101-CLIENT_REHYPOTHECATED,CLIENT_REHYPOTHECATED,101,String,Y,,,,
Unencumbered Assets - MSSB,T-101-CUSIP,CUSIP,101,String,A35155AB5,,CUSIP,The CUSIP identifier of the instrument.,
Unencumbered Assets - MSSB,T-101-QUANTITY,QUANTITY,101,Float,0.0 - 38693835.0,,Quantity,,
Unencumbered Assets - MSSB,T-101-CURRENCY,CURRENCY,101,String,USD,,Currency,The currency the values are respresented in.,
Unencumbered Assets - MSSB,T-101-PRICE,PRICE,101,Float,0.0 - 100000.0,,Price,,
Unencumbered Assets - MSSB,T-101-MARKET_VALUE_MX,MARKET_VALUE_MX,101,Float,0.0 - 290415670.75,,Market Value,,
Lockup,T-104-ROW_ID,ROW_ID,104,Integer,1/1/2472 0:00,,Row ID,The row identifier of the dataset.,
Lockup,T-104-RUN_ID,RUN_ID,104,Integer,1164510 - 1269784,,Run ID,The run number for the table of information.,
Lockup,T-104-TABLE_ID,TABLE_ID,104,Integer,104 - 104,,Table ID,The table/feed ID for which the row of information belongs to.,
Lockup,T-104-BUSINESS_DATE,BUSINESS_DATE,104,String,12/2/2021 0:00,,COB Date,Close of business date for which the report is run.,
Lockup,T-104-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,104,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Lockup,T-104-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,104,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Lockup,T-104-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,104,String,N,,Exception Row Flag,,
Lockup,T-104-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,104,String,Y,,Exception Signoff,,
Lockup,T-104-MATURITY_DATE,MATURITY_DATE,104,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Lockup,T-104-ENTRY_TS,ENTRY_TS,104,Datetime,2021-10-28 17:59:44.027769 - 2023-09-18 17:39:25.388773,,Entry TS,,
Lockup,T-104-REPORTING_DATE,REPORTING_DATE,104,String,12/2/2021 0:00,,Reporting Date,,
Lockup,T-104-BUSINESS_DIVISION,BUSINESS_DIVISION,104,String,MSSB,,Business Division,,
Lockup,T-104-LEGAL_ENTITY,LEGAL_ENTITY,104,String,5711,,Entity Code,,
Lockup,T-104-FLOW_IND,FLOW_IND,104,String,C,,,,
Lockup,T-104-CATEGORY,CATEGORY,104,String,Fail to Receive,,,,
Lockup,T-104-MX_AMT,MX_AMT,104,Float,-11951838561,,Original Notional USD,,
Lockup,T-104-CURRENCY,CURRENCY,104,String,USD,,Currency,The currency the values are respresented in.,
Lockup,T-104-CATEGORY_CODE,CATEGORY_CODE,104,String,4,,,,
Lockup,T-104-SUB_CATEGORY,SUB_CATEGORY,104,String,CNS FTR to Fail to Deliver,,,,
Lockup,T-104-SUB_CATEGORY_CODE,SUB_CATEGORY_CODE,104,String,C04.AL.02,,,,
Stock Loan/Repo-MSSB,T-105-ROW_ID,ROW_ID,105,Integer,1/1/7912 0:00,,Row ID,The row identifier of the dataset.,
Stock Loan/Repo-MSSB,T-105-RUN_ID,RUN_ID,105,Integer,1164334 - 1269604,,Run ID,The run number for the table of information.,
Stock Loan/Repo-MSSB,T-105-TABLE_ID,TABLE_ID,105,Integer,105 - 105,,Table ID,The table/feed ID for which the row of information belongs to.,
Stock Loan/Repo-MSSB,T-105-BUSINESS_DATE,BUSINESS_DATE,105,String,10/29/2021 0:00,,COB Date,Close of business date for which the report is run.,
Stock Loan/Repo-MSSB,T-105-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,105,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Stock Loan/Repo-MSSB,T-105-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,105,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Stock Loan/Repo-MSSB,T-105-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,105,String,N,,Exception Row Flag,,
Stock Loan/Repo-MSSB,T-105-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,105,String,Y,,Exception Signoff,,
Stock Loan/Repo-MSSB,T-105-MATURITY_DATE,MATURITY_DATE,105,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Stock Loan/Repo-MSSB,T-105-ENTRY_TS,ENTRY_TS,105,Datetime,2021-10-27 21:30:15.942981 - 2023-09-17 16:07:22.133365,,Entry TS,,
Stock Loan/Repo-MSSB,T-105-FEED,FEED,105,String,Stock Loan,,Feed,,
Stock Loan/Repo-MSSB,T-105-SOURCE,SOURCE,105,String,MSSB,,Source,,
Stock Loan/Repo-MSSB,T-105-REPORTING_DATE,REPORTING_DATE,105,String,10/29/2021 0:00,,Reporting Date,,
Stock Loan/Repo-MSSB,T-105-TRADE_TYPE,TRADE_TYPE,105,String,L,,Trade Type,,
Stock Loan/Repo-MSSB,T-105-LEGAL_ENTITY,LEGAL_ENTITY,105,String,5711,,Entity Code,,
Stock Loan/Repo-MSSB,T-105-TAPS_TRADING_ACCOUNT,TAPS_TRADING_ACCOUNT,105,String,None,,TAPS Trading Account,The firm trading account of the position.,
Stock Loan/Repo-MSSB,T-105-COST_CENTRE,COST_CENTRE,105,String,F434,,Cost Centre,,
Stock Loan/Repo-MSSB,T-105-ONSIDE_ORDER_NO,ONSIDE_ORDER_NO,105,String,None,,,,
Stock Loan/Repo-MSSB,T-105-OFFSIDE_ORDER_NO,OFFSIDE_ORDER_NO,105,String,None,,,,
Stock Loan/Repo-MSSB,T-105-TRADE_ID,TRADE_ID,105,String,L413025592,,Trade ID,,
Stock Loan/Repo-MSSB,T-105-TRI_PARTY_IND,TRI_PARTY_IND,105,String,None,,,,
Stock Loan/Repo-MSSB,T-105-COUNTERPARTY_ACCOUNT,COUNTERPARTY_ACCOUNT,105,String,None,,Counterparty Account,,
Stock Loan/Repo-MSSB,T-105-TRADE_DATE,TRADE_DATE,105,String,10/29/2021 0:00,,Trade Date,,
Stock Loan/Repo-MSSB,T-105-FLOW_IND,FLOW_IND,105,String,L,,,,
Stock Loan/Repo-MSSB,T-105-START_DATE,START_DATE,105,String,10/29/2021 0:00,,Start Date,,
